# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	652868	653782	-	GCF_011405655.1_00523	rlmB	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB	EC:2.1.1.185, SO:0001217, UniRef:UniRef50_A0A269ZFG9, UserProtein:GCF_011405655.1_00523
contig_1	cds	654000	654308	-	GCF_011405655.1_00524		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A370H5F7, UserProtein:GCF_011405655.1_00524
contig_1	cds	654626	655537	+	GCF_011405655.1_00525	mazG	Nucleoside triphosphate pyrophosphohydrolase	COG:COG1694, EC:3.6.1.8, SO:0001217, UniRef:UniRef50_A0A6N7XP78, UserProtein:GCF_011405655.1_00525
contig_1	cds	655539	656480	-	GCF_011405655.1_00526		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SI36, UserProtein:GCF_011405655.1_00526
contig_1	cds	656683	658476	+	GCF_011405655.1_00527	ifcA_1	Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, SO:0001217, UniRef:UniRef50_A0A6F8SJX5, UserProtein:GCF_011405655.1_00527
contig_1	cds	658793	660085	-	GCF_011405655.1_00203		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WF85, UserProtein:GCF_011405655.1_00203
contig_1	cds	660495	662423	-	GCF_011405655.1_00529	tet(W)	tetracycline resistance ribosomal protection protein Tet(W)	BlastRules:WP_002586627, NCBIProtein:WP_033493020.1, SO:0001217, UniRef:UniRef50_P10952, UserProtein:GCF_011405655.1_00529
contig_1	cds	663247	665010	-	GCF_011405655.1_00530		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3I0V6, UserProtein:GCF_011405655.1_00530
contig_1	cds	665019	665999	-	GCF_011405655.1_00531		hypothetical protein	SO:0001217, UniRef:UniRef50_G5F1P5, UserProtein:GCF_011405655.1_00531
contig_1	cds	666445	666819	+	GCF_011405655.1_00532		hypothetical protein	UserProtein:GCF_011405655.1_00532
contig_1	cds	666923	667300	+	GCF_011405655.1_00533		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJQ3, UserProtein:GCF_011405655.1_00533
contig_1	cds	667432	668199	+	GCF_011405655.1_00534	soj_1	Sporulation initiation inhibitor protein Soj	COG:COG1192, EC:3.6.-.-, SO:0001217, UniRef:UniRef50_A0A143X9W0, UserProtein:GCF_011405655.1_00534
contig_1	cds	668186	669094	+	GCF_011405655.1_00535		hypothetical protein	SO:0001217, UniRef:UniRef50_K0YPQ6, UserProtein:GCF_011405655.1_00535
contig_1	cds	669358	669777	+	GCF_011405655.1_00536		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N6NPN8, UserProtein:GCF_011405655.1_00536
contig_1	cds	669781	671010	+	GCF_011405655.1_00537		hypothetical protein	SO:0001217, UniRef:UniRef50_K0ZE42, UserProtein:GCF_011405655.1_00537
contig_1	cds	671007	671579	+	GCF_011405655.1_00538		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B2TMB8, UserProtein:GCF_011405655.1_00538
contig_1	cds	671636	672319	+	GCF_011405655.1_00539		hypothetical protein	UserProtein:GCF_011405655.1_00539
contig_1	cds	672384	672593	+	GCF_011405655.1_00540		hypothetical protein	UserProtein:GCF_011405655.1_00540
contig_1	cds	672709	672981	-	GCF_011405655.1_00541		hypothetical protein	UserProtein:GCF_011405655.1_00541
contig_1	cds	673163	673834	+	GCF_011405655.1_00542		hypothetical protein	UserProtein:GCF_011405655.1_00542
contig_1	cds	673836	675326	+	GCF_011405655.1_00543		hypothetical protein	UserProtein:GCF_011405655.1_00543
contig_1	cds	675642	676646	+	GCF_011405655.1_00544		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2V3WKB8, UserProtein:GCF_011405655.1_00544
contig_1	cds	676747	677691	+	GCF_011405655.1_00545		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A267MCE2, UserProtein:GCF_011405655.1_00545
contig_1	cds	677744	678112	+	GCF_011405655.1_00546		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJB7, UserProtein:GCF_011405655.1_00546
contig_1	cds	678244	678510	+	GCF_011405655.1_00547	arsR2	Arsenic resistance transcriptional regulator ArsR2	COG:COG0640, SO:0001217, UniRef:UniRef50_A0A1G5DXY5, UserProtein:GCF_011405655.1_00547
contig_1	cds	678517	679440	-	GCF_011405655.1_00548		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3C1BTK4, UserProtein:GCF_011405655.1_00548
contig_1	cds	679573	680658	+	GCF_011405655.1_00549		hypothetical protein	UserProtein:GCF_011405655.1_00549
contig_1	cds	680669	681676	+	GCF_011405655.1_00550	gapA1	Glyceraldehyde-3-phosphate dehydrogenase 1	EC:1.2.1.12, UserProtein:GCF_011405655.1_00550
contig_1	cds	681689	682177	+	GCF_011405655.1_00551		hypothetical protein	UserProtein:GCF_011405655.1_00551
contig_1	cds	682174	682848	-	GCF_011405655.1_00552		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SKF2, UserProtein:GCF_011405655.1_00552
contig_1	cds	682954	686721	-	GCF_011405655.1_00553		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJR8, UserProtein:GCF_011405655.1_00553
contig_1	cds	686733	687200	-	GCF_011405655.1_00554		hypothetical protein	UserProtein:GCF_011405655.1_00554
contig_1	cds	687330	688334	-	GCF_011405655.1_00555		hypothetical protein	SO:0001217, UniRef:UniRef50_G5F1N1, UserProtein:GCF_011405655.1_00555
contig_1	cds	688340	689122	-	GCF_011405655.1_00556		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A8B2TLH3, UserProtein:GCF_011405655.1_00556
contig_1	cds	689136	690779	-	GCF_011405655.1_00557		hypothetical protein	UserProtein:GCF_011405655.1_00557
contig_1	cds	690780	693374	-	GCF_011405655.1_00558		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V1N3, UserProtein:GCF_011405655.1_00558
contig_1	cds	693572	693742	+	GCF_011405655.1_00559		hypothetical protein	UserProtein:GCF_011405655.1_00559
contig_1	cds	693778	693993	-	GCF_011405655.1_00560		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WH80, UserProtein:GCF_011405655.1_00560
contig_1	cds	694184	696010	-	GCF_011405655.1_00561		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0A8B3U8, UserProtein:GCF_011405655.1_00561
contig_1	cds	696007	696555	-	GCF_011405655.1_00562		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0A8B3R5, UserProtein:GCF_011405655.1_00562
contig_1	cds	696575	697318	-	GCF_011405655.1_00563		hypothetical protein	UserProtein:GCF_011405655.1_00563
contig_1	cds	697528	698316	-	GCF_011405655.1_00564		hypothetical protein	UserProtein:GCF_011405655.1_00564
contig_1	cds	698332	698787	-	GCF_011405655.1_00565		hypothetical protein	UserProtein:GCF_011405655.1_00565
contig_1	cds	698797	699036	-	GCF_011405655.1_00566		hypothetical protein	UserProtein:GCF_011405655.1_00566
contig_1	cds	699078	699329	-	GCF_011405655.1_00567		hypothetical protein	UserProtein:GCF_011405655.1_00567
contig_1	cds	699896	700810	+	GCF_011405655.1_00568		hypothetical protein	UserProtein:GCF_011405655.1_00568
contig_1	cds	701016	702290	+	GCF_011405655.1_00569	dinB_1	DNA polymerase IV	EC:2.7.7.7, SO:0001217, UniRef:UniRef50_A0A7K0IES2, UserProtein:GCF_011405655.1_00569
contig_1	cds	702300	702575	+	GCF_011405655.1_00570		hypothetical protein	UserProtein:GCF_011405655.1_00570
contig_1	cds	702955	703611	+	GCF_011405655.1_00571		hypothetical protein	SO:0001217, UniRef:UniRef50_C7N7P5, UserProtein:GCF_011405655.1_00571
contig_1	cds	703678	703959	+	GCF_011405655.1_00572		hypothetical protein	UserProtein:GCF_011405655.1_00572
contig_1	cds	704053	704670	+	GCF_011405655.1_00573		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUR2, UserProtein:GCF_011405655.1_00573
contig_1	cds	704667	705545	+	GCF_011405655.1_00574		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0B2Q4, UserProtein:GCF_011405655.1_00574
contig_1	cds	706355	707359	+	GCF_011405655.1_00575		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2V3WKB8, UserProtein:GCF_011405655.1_00575
contig_1	cds	707517	708461	+	GCF_011405655.1_00576		Putative two-component membrane permease complex subunit SMU_747c	COG:COG0701, SO:0001217, UniRef:UniRef50_A0A267MCE2, UserProtein:GCF_011405655.1_00576
contig_1	cds	708513	708875	+	GCF_011405655.1_00577		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SJB7, UserProtein:GCF_011405655.1_00577
contig_1	cds	708973	709248	+	GCF_011405655.1_00578		hypothetical protein	SO:0001217, UniRef:UniRef50_D6S9J0, UserProtein:GCF_011405655.1_00578
contig_1	cds	709951	710130	+	GCF_011405655.1_00579		hypothetical protein	UserProtein:GCF_011405655.1_00579
contig_1	cds	710210	710599	+	GCF_011405655.1_00580		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A318MLW9, UserProtein:GCF_011405655.1_00580
contig_1	cds	710754	711434	+	GCF_011405655.1_00581		hypothetical protein	SO:0001217, UniRef:UniRef50_B9CKZ1, UserProtein:GCF_011405655.1_00581
contig_1	cds	711530	711745	+	GCF_011405655.1_00582		hypothetical protein	UserProtein:GCF_011405655.1_00582
contig_1	cds	712313	712594	+	GCF_011405655.1_00583		hypothetical protein	UserProtein:GCF_011405655.1_00583
contig_1	cds	712624	712983	+	GCF_011405655.1_00584		hypothetical protein	UserProtein:GCF_011405655.1_00584
contig_1	cds	713310	714929	+	GCF_011405655.1_00585		hypothetical protein	UserProtein:GCF_011405655.1_00585
contig_1	cds	715173	715703	+	GCF_011405655.1_00586		hypothetical protein	UserProtein:GCF_011405655.1_00586
contig_1	cds	716063	717208	+	GCF_011405655.1_00587		Alpha-monoglucosyldiacylglycerol synthase	COG:COG0438, EC:2.4.1.337, UserProtein:GCF_011405655.1_00587
contig_1	cds	717263	720892	-	GCF_011405655.1_00588		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SIF3, UserProtein:GCF_011405655.1_00588
contig_1	cds	721303	721572	+	GCF_011405655.1_00589		hypothetical protein	UserProtein:GCF_011405655.1_00589
contig_1	cds	721653	722897	+	GCF_011405655.1_00590		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KXD9, UserProtein:GCF_011405655.1_00590
contig_1	cds	723069	723941	+	GCF_011405655.1_00591	tri1	ADP-ribosylarginine hydrolase Tri1	COG:COG1397, EC:3.2.2.19, SO:0001217, UniRef:UniRef50_F3UNG2, UserProtein:GCF_011405655.1_00591
contig_1	cds	724261	725427	+	GCF_011405655.1_00592	fic	Protein adenylyltransferase SoFic	COG:COG3177, EC:2.7.7.-, SO:0001217, UniRef:UniRef50_A0A5K1JAN2, UserProtein:GCF_011405655.1_00592
contig_1	cds	725668	726630	-	GCF_011405655.1_00593		hypothetical protein	UserProtein:GCF_011405655.1_00593
contig_1	cds	726815	727483	+	GCF_011405655.1_00594		hypothetical protein	UserProtein:GCF_011405655.1_00594
contig_1	cds	727745	728491	+	GCF_011405655.1_00595		hypothetical protein	SO:0001217, UniRef:UniRef50_E3EFS4, UserProtein:GCF_011405655.1_00595
contig_1	cds	728805	730118	+	GCF_011405655.1_00232		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SIX3, UserProtein:GCF_011405655.1_00232
contig_1	cds	730121	730933	+	GCF_011405655.1_00597		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A096KM41, UserProtein:GCF_011405655.1_00597
contig_1	cds	731011	731847	-	GCF_011405655.1_00598		hypothetical protein	UserProtein:GCF_011405655.1_00598
contig_1	cds	731911	732546	-	GCF_011405655.1_00599		hypothetical protein	UserProtein:GCF_011405655.1_00599
contig_1	cds	733015	734334	-	GCF_011405655.1_00600		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0M3TJI7, UserProtein:GCF_011405655.1_00600
contig_1	cds	734892	737909	-	GCF_011405655.1_00601		hypothetical protein	SO:0001217, UniRef:UniRef50_N2BPR3, UserProtein:GCF_011405655.1_00601
contig_1	cds	737912	739780	-	GCF_011405655.1_00602		hypothetical protein	UserProtein:GCF_011405655.1_00602
contig_1	cds	739944	741236	+	GCF_011405655.1_00203		hypothetical protein	SO:0001217, UniRef:UniRef50_D0WF85, UserProtein:GCF_011405655.1_00203
contig_1	cds	741338	742420	-	GCF_011405655.1_00604		hypothetical protein	UserProtein:GCF_011405655.1_00604
contig_1	cds	742660	743718	-	GCF_011405655.1_00605		hypothetical protein	UserProtein:GCF_011405655.1_00605
contig_1	cds	743860	744591	-	GCF_011405655.1_00606		hypothetical protein	UserProtein:GCF_011405655.1_00606
contig_1	cds	744588	745370	-	GCF_011405655.1_00607		hypothetical protein	UserProtein:GCF_011405655.1_00607
contig_1	cds	745367	748618	-	GCF_011405655.1_00608	rapA	RNA polymerase-associated protein RapA	EC:3.6.4.-, SO:0001217, UniRef:UniRef50_N2BFF6, UserProtein:GCF_011405655.1_00608
contig_1	cds	748621	748824	-	GCF_011405655.1_00609		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A848D563, UserProtein:GCF_011405655.1_00609
contig_1	cds	748908	749942	+	GCF_011405655.1_00610		hypothetical protein	UserProtein:GCF_011405655.1_00610
contig_1	cds	749926	750252	+	GCF_011405655.1_00611		hypothetical protein	UserProtein:GCF_011405655.1_00611
contig_1	cds	750430	750936	+	GCF_011405655.1_00612		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3L4F1, UserProtein:GCF_011405655.1_00612
contig_1	cds	751253	752773	-	GCF_011405655.1_00613		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G625, UserProtein:GCF_011405655.1_00613
contig_1	cds	752878	753327	-	GCF_011405655.1_00614		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A2D1TX92, UserProtein:GCF_011405655.1_00614
contig_1	cds	753774	754676	-	GCF_011405655.1_00615		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A174BJ87, UserProtein:GCF_011405655.1_00615
contig_1	cds	754791	755591	+	GCF_011405655.1_00616		3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))	COG:COG1028, EC:1.1.1.393, SO:0001217, UniRef:UniRef50_R9LMC8, UserProtein:GCF_011405655.1_00616
contig_1	cds	755790	757496	+	GCF_011405655.1_00617	dauA	C4-dicarboxylic acid transporter DauA	COG:COG0659, SO:0001217, UniRef:UniRef50_V2YC06, UserProtein:GCF_011405655.1_00617
contig_1	cds	757610	758338	+	GCF_011405655.1_00618	gamA	putative glucosamine-6-phosphate deaminase 2	COG:COG0363, EC:3.5.99.6, SO:0001217, UniRef:UniRef50_A0A174NQR4, UserProtein:GCF_011405655.1_00618
contig_1	cds	758435	759163	-	GCF_011405655.1_00619		hypothetical protein	UserProtein:GCF_011405655.1_00619
contig_1	cds	759514	761094	+	GCF_011405655.1_00620		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V1A7, UserProtein:GCF_011405655.1_00620
contig_1	cds	761219	761500	+	GCF_011405655.1_00621		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UY10, UserProtein:GCF_011405655.1_00621
contig_1	cds	761555	762829	+	GCF_011405655.1_00622		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UY11, UserProtein:GCF_011405655.1_00622
contig_1	cds	763667	764143	+	GCF_011405655.1_00623		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SID1, UserProtein:GCF_011405655.1_00623
contig_1	cds	764151	764333	+	GCF_011405655.1_00624		hypothetical protein	UserProtein:GCF_011405655.1_00624
contig_1	cds	764422	764715	+	GCF_011405655.1_00625		hypothetical protein	UserProtein:GCF_011405655.1_00625
contig_1	cds	764772	765638	-	GCF_011405655.1_00626		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KXB9, UserProtein:GCF_011405655.1_00626
contig_1	cds	765628	767163	-	GCF_011405655.1_00627	trkH	Trk system potassium uptake protein TrkH	COG:COG0168, SO:0001217, UniRef:UniRef50_R9KWV8, UserProtein:GCF_011405655.1_00627
contig_1	cds	767169	767750	-	GCF_011405655.1_00628		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWD0, UserProtein:GCF_011405655.1_00628
contig_1	cds	767747	768178	-	GCF_011405655.1_00629	trkA	Trk system potassium uptake protein TrkA	COG:COG0569, SO:0001217, UniRef:UniRef50_R9KX46, UserProtein:GCF_011405655.1_00629
contig_1	cds	768387	768728	+	GCF_011405655.1_00630		hypothetical protein	UserProtein:GCF_011405655.1_00630
contig_1	cds	768936	771026	+	GCF_011405655.1_00631		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P4U4, UserProtein:GCF_011405655.1_00631
contig_1	cds	771262	772659	+	GCF_011405655.1_00632		hypothetical protein	UserProtein:GCF_011405655.1_00632
contig_1	cds	772740	774407	-	GCF_011405655.1_00633		hypothetical protein	UserProtein:GCF_011405655.1_00633
contig_1	cds	774620	775183	-	GCF_011405655.1_00634		hypothetical protein	SO:0001217, UniRef:UniRef50_R7ADJ2, UserProtein:GCF_011405655.1_00634
contig_1	cds	775254	775466	-	GCF_011405655.1_00635		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1Z5IYJ4, UserProtein:GCF_011405655.1_00635
contig_1	cds	775771	776211	+	GCF_011405655.1_00636	elaA	Protein ElaA	COG:COG2153, SO:0001217, UniRef:UniRef50_R5VHX7, UserProtein:GCF_011405655.1_00636
contig_1	cds	776248	776892	-	GCF_011405655.1_00637		hypothetical protein	SO:0001217, UniRef:UniRef50_A3DBE1, UserProtein:GCF_011405655.1_00637
contig_1	cds	777179	778144	+	GCF_011405655.1_00638	arcC1_1	Carbamate kinase 1	EC:2.7.2.2, SO:0001217, UniRef:UniRef50_A0A8D5ZMK7, UserProtein:GCF_011405655.1_00638
contig_1	cds	778148	779851	-	GCF_011405655.1_00639	asD	Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase	EC:2.6.1.1, SO:0001217, UniRef:UniRef50_A0A7C8FW39, UserProtein:GCF_011405655.1_00639
contig_1	cds	780008	780361	-	GCF_011405655.1_00640		hypothetical protein	SO:0001217, UniRef:UniRef50_R7B8B4, UserProtein:GCF_011405655.1_00640
contig_1	cds	780475	780795	+	GCF_011405655.1_00641	glpE	Thiosulfate sulfurtransferase GlpE	EC:2.8.1.1, UserProtein:GCF_011405655.1_00641
contig_1	cds	780925	781452	+	GCF_011405655.1_00642	apt	Adenine phosphoribosyltransferase	EC:2.4.2.7, SO:0001217, UniRef:UniRef50_G1WG37, UserProtein:GCF_011405655.1_00642
contig_1	cds	781532	783133	-	GCF_011405655.1_00643		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWU9, UserProtein:GCF_011405655.1_00643
contig_1	cds	783302	785212	-	GCF_011405655.1_00644	fbp	Fructose-1,6-bisphosphatase class 3	COG:COG3855, EC:3.1.3.11, SO:0001217, UniRef:UniRef50_F7UU86, UserProtein:GCF_011405655.1_00644
contig_1	cds	785345	785995	-	GCF_011405655.1_00645		hypothetical protein	SO:0001217, UniRef:UniRef50_D1NSA0, UserProtein:GCF_011405655.1_00645
contig_1	cds	786185	787228	+	GCF_011405655.1_00646		Deoxyguanosinetriphosphate triphosphohydrolase-like protein	SO:0001217, UniRef:UniRef50_D0WEG7, UserProtein:GCF_011405655.1_00646
contig_1	cds	787225	787446	-	GCF_011405655.1_00647		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L506, UserProtein:GCF_011405655.1_00647
contig_1	cds	787676	788470	+	GCF_011405655.1_00648	zupT	Zinc transporter ZupT	COG:COG0428, UserProtein:GCF_011405655.1_00648
contig_1	cds	788489	790279	-	GCF_011405655.1_00649	cdr	Coenzyme A disulfide reductase	EC:1.8.1.14, SO:0001217, UniRef:UniRef50_A0A5K1IRW6, UserProtein:GCF_011405655.1_00649
contig_1	cds	790284	791156	-	GCF_011405655.1_00650	gltC	HTH-type transcriptional regulator GltC	UserProtein:GCF_011405655.1_00650
contig_1	cds	791269	792198	+	GCF_011405655.1_00651		hypothetical protein	UserProtein:GCF_011405655.1_00651
contig_1	cds	792415	793899	+	GCF_011405655.1_00652		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S2ET33, UserProtein:GCF_011405655.1_00652
contig_1	cds	794003	794755	-	GCF_011405655.1_00653	baiA	3-alpha-hydroxycholanate dehydrogenase (NADP(+))	EC:1.1.1.392, SO:0001217, UniRef:UniRef50_A7B3K3, UserProtein:GCF_011405655.1_00653
contig_1	cds	794904	795356	-	GCF_011405655.1_00654		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L502, UserProtein:GCF_011405655.1_00654
contig_1	cds	795641	797353	-	GCF_011405655.1_00655		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UZ81, UserProtein:GCF_011405655.1_00655
contig_1	cds	797607	799148	+	GCF_011405655.1_00656		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KWT8, UserProtein:GCF_011405655.1_00656
contig_1	cds	799250	800581	-	GCF_011405655.1_00657		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SIQ8, UserProtein:GCF_011405655.1_00657
contig_1	cds	800668	801843	-	GCF_011405655.1_00658	ybiR	Inner membrane protein YbiR	COG:COG0471, SO:0001217, UniRef:UniRef50_R9KWA9, UserProtein:GCF_011405655.1_00658
contig_1	cds	802320	803075	-	GCF_011405655.1_00659		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0A8QE49, UserProtein:GCF_011405655.1_00659
contig_1	cds	803741	804169	-	GCF_011405655.1_00660		hypothetical protein	SO:0001217, UniRef:UniRef50_F7V8T3, UserProtein:GCF_011405655.1_00660
contig_1	cds	804410	804790	-	GCF_011405655.1_00661	crcB	Putative fluoride ion transporter CrcB	SO:0001217, UniRef:UniRef50_B0N7T8, UserProtein:GCF_011405655.1_00661
contig_1	cds	804921	805436	-	GCF_011405655.1_00662		hypothetical protein	UserProtein:GCF_011405655.1_00662
contig_1	cds	805629	806159	+	GCF_011405655.1_00663		hypothetical protein	UserProtein:GCF_011405655.1_00663
contig_1	cds	806156	807283	+	GCF_011405655.1_00664		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KX87, UserProtein:GCF_011405655.1_00664
contig_1	cds	807352	808548	+	GCF_011405655.1_00665	aPOA1BP	NAD(P)H-hydrate epimerase	EC:5.1.99.6, UserProtein:GCF_011405655.1_00665
contig_1	cds	808808	809263	+	GCF_011405655.1_00666		hypothetical protein	SO:0001217, UniRef:UniRef50_R7AEL3, UserProtein:GCF_011405655.1_00666
contig_1	cds	809315	809863	-	GCF_011405655.1_00667		hypothetical protein	UserProtein:GCF_011405655.1_00667
contig_1	cds	810210	810890	+	GCF_011405655.1_00668	hypB	Hydrogenase maturation factor HypB	SO:0001217, UniRef:UniRef50_A0A3N0IW57, UserProtein:GCF_011405655.1_00668
contig_1	cds	810922	811239	-	GCF_011405655.1_00669		hypothetical protein	UserProtein:GCF_011405655.1_00669
contig_1	cds	811448	811918	-	GCF_011405655.1_00670	ogt_1	Methylated-DNA--protein-cysteine methyltransferase	EC:2.1.1.63, SO:0001217, UniRef:UniRef50_A0A6F8SK19, UserProtein:GCF_011405655.1_00670
contig_1	cds	812112	812567	+	GCF_011405655.1_00671		hypothetical protein	UserProtein:GCF_011405655.1_00671
contig_1	cds	812787	814427	+	GCF_011405655.1_00672	rcsC	Sensor histidine kinase RcsC	EC:2.7.13.3, UserProtein:GCF_011405655.1_00672
contig_1	cds	814373	815101	+	GCF_011405655.1_00673	evgS	Sensor protein EvgS	COG:COG0784, EC:2.7.13.3, UserProtein:GCF_011405655.1_00673
