# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	664656	665495	+	GCF_000478885.1_00492	ecfA1	Energy-coupling factor transporter ATP-binding protein EcfA1	EC:7.-.-.-, SO:0001217, UniRef:UniRef50_A0A1V4SHG2, UserProtein:GCF_000478885.1_00492
contig_1	cds	665492	666346	+	GCF_000478885.1_00493	ecfA2	Energy-coupling factor transporter ATP-binding protein EcfA2	COG:COG1122, EC:3.6.3.-, SO:0001217, UniRef:UniRef50_F7UZB3, UserProtein:GCF_000478885.1_00493
contig_1	cds	666346	667113	+	GCF_000478885.1_00494	ecfT	Energy-coupling factor transporter transmembrane protein EcfT	COG:COG0619, UserProtein:GCF_000478885.1_00494
contig_1	cds	667132	668991	-	GCF_000478885.1_00495		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A7K3KMZ0, UserProtein:GCF_000478885.1_00495
contig_1	cds	668964	669980	-	GCF_000478885.1_00496	aes_1	Acetyl esterase	EC:3.1.1.-, UserProtein:GCF_000478885.1_00496
contig_1	cds	670372	672573	+	GCF_000478885.1_00497	rep	ATP-dependent DNA helicase Rep	EC:3.6.4.12, SO:0001217, UniRef:UniRef50_R9KUN8, UserProtein:GCF_000478885.1_00497
contig_1	cds	672578	673009	-	GCF_000478885.1_00498		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A4S4G569, UserProtein:GCF_000478885.1_00498
contig_1	cds	673022	673459	-	GCF_000478885.1_00499		putative HTH-type transcriptional regulator	COG:COG3279, SO:0001217, UniRef:UniRef50_F7UZV4, UserProtein:GCF_000478885.1_00499
contig_1	cds	673725	675296	-	GCF_000478885.1_00500	pepD	Dipeptidase	COG:COG4690, EC:3.4.-.-, SO:0001217, UniRef:UniRef50_A0A6F8SMI2, UserProtein:GCF_000478885.1_00500
contig_1	cds	675454	676812	-	GCF_000478885.1_00501	tap	Multidrug efflux pump Tap	SO:0001217, UniRef:UniRef50_R9KUU5, UserProtein:GCF_000478885.1_00501
contig_1	cds	676864	677709	-	GCF_000478885.1_00502		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2M1, UserProtein:GCF_000478885.1_00502
contig_1	cds	678156	678461	+	GCF_000478885.1_00503		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUP3, UserProtein:GCF_000478885.1_00503
contig_1	cds	678485	678688	+	GCF_000478885.1_00504		hypothetical protein	UserProtein:GCF_000478885.1_00504
contig_1	cds	678685	683772	+	GCF_000478885.1_00505	srmB	ATP-dependent RNA helicase SrmB	EC:3.6.4.13, SO:0001217, UniRef:UniRef50_R9KUF5, UserProtein:GCF_000478885.1_00505
contig_1	cds	684327	685904	+	GCF_000478885.1_00506		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLZ0, UserProtein:GCF_000478885.1_00506
contig_1	cds	685985	686290	+	GCF_000478885.1_00507		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A254S2Q2, UserProtein:GCF_000478885.1_00507
contig_1	cds	686274	686687	+	GCF_000478885.1_00508		hypothetical protein	UserProtein:GCF_000478885.1_00508
contig_1	cds	686837	687358	-	GCF_000478885.1_00509		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N7RIS4, UserProtein:GCF_000478885.1_00509
contig_1	cds	687586	687897	-	GCF_000478885.1_00510	rhaM	L-rhamnose mutarotase	EC:5.1.3.32, SO:0001217, UniRef:UniRef50_A9KN28, UserProtein:GCF_000478885.1_00510
contig_1	cds	688066	688752	-	GCF_000478885.1_00511		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SNF6, UserProtein:GCF_000478885.1_00511
contig_1	cds	688757	690007	-	GCF_000478885.1_00512	arcA_2	Arginine deiminase	EC:3.5.3.6, SO:0001217, UniRef:UniRef50_A0A143X6L8, UserProtein:GCF_000478885.1_00512
contig_1	cds	690262	691692	+	GCF_000478885.1_00513		hypothetical protein	SO:0001217, UniRef:UniRef50_G5IF24, UserProtein:GCF_000478885.1_00513
contig_1	cds	691720	692967	+	GCF_000478885.1_00514	arcA_3	Arginine deiminase	COG:COG2235, EC:3.5.3.6, SO:0001217, UniRef:UniRef50_A0A5K1JFN9, UserProtein:GCF_000478885.1_00514
contig_1	cds	693121	694128	+	GCF_000478885.1_00515	argF_2	Ornithine carbamoyltransferase	COG:COG0078, EC:2.1.3.3, SO:0001217, UniRef:UniRef50_P0C0D0, UserProtein:GCF_000478885.1_00515
contig_1	cds	694262	695575	-	GCF_000478885.1_00516		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A374VLA0, UserProtein:GCF_000478885.1_00516
contig_1	cds	695794	697158	-	GCF_000478885.1_00517		hypothetical protein	SO:0001217, UniRef:UniRef50_A0LMH0, UserProtein:GCF_000478885.1_00517
contig_1	cds	697474	697869	+	GCF_000478885.1_00518		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A1Y4KAF3, UserProtein:GCF_000478885.1_00518
contig_1	cds	698048	698260	+	GCF_000478885.1_00519		hypothetical protein	SO:0001217, UniRef:UniRef50_S3A8N0, UserProtein:GCF_000478885.1_00519
contig_1	cds	698264	699565	+	GCF_000478885.1_00520	hipA	Serine/threonine-protein kinase toxin HipA	COG:COG3550, EC:2.7.11.1, UserProtein:GCF_000478885.1_00520
contig_1	cds	699580	699993	-	GCF_000478885.1_00521		hypothetical protein	UserProtein:GCF_000478885.1_00521
contig_1	cds	700003	702906	-	GCF_000478885.1_00522		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SNT6, UserProtein:GCF_000478885.1_00522
contig_1	cds	702906	704876	-	GCF_000478885.1_00523		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0B3H3, UserProtein:GCF_000478885.1_00523
contig_1	cds	704881	705444	-	GCF_000478885.1_00524		hypothetical protein	UserProtein:GCF_000478885.1_00524
contig_1	cds	705451	706053	-	GCF_000478885.1_00525		hypothetical protein	UserProtein:GCF_000478885.1_00525
contig_1	cds	706055	707389	-	GCF_000478885.1_00526		hypothetical protein	UserProtein:GCF_000478885.1_00526
contig_1	cds	707471	708094	+	GCF_000478885.1_00527		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUG0, UserProtein:GCF_000478885.1_00527
contig_1	cds	708326	709366	-	GCF_000478885.1_00528		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUV2, UserProtein:GCF_000478885.1_00528
contig_1	cds	709694	710671	+	GCF_000478885.1_00529		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L2N1, UserProtein:GCF_000478885.1_00529
contig_1	cds	710754	711728	+	GCF_000478885.1_00530		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SMK1, UserProtein:GCF_000478885.1_00530
contig_1	cds	711765	712163	+	GCF_000478885.1_00531		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KTY0, UserProtein:GCF_000478885.1_00531
contig_1	cds	712496	715033	+	GCF_000478885.1_00532	pcrA_2	Perchlorate reductase subunit alpha	COG:COG0243, EC:1.97.1.-, SO:0001217, UniRef:UniRef50_A0A842JDW8, UserProtein:GCF_000478885.1_00532
contig_1	cds	715036	715665	+	GCF_000478885.1_00533	soeB_4	Sulfite dehydrogenase subunit B	COG:COG0437, SO:0001217, UniRef:UniRef50_R9KUQ8, UserProtein:GCF_000478885.1_00533
contig_1	cds	715683	716951	+	GCF_000478885.1_00534		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KU42, UserProtein:GCF_000478885.1_00534
contig_1	cds	717061	717423	+	GCF_000478885.1_00535		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WKW1, UserProtein:GCF_000478885.1_00535
contig_1	cds	717420	717851	+	GCF_000478885.1_00536		hypothetical protein	SO:0001217, UniRef:UniRef50_R9KUW2, UserProtein:GCF_000478885.1_00536
contig_1	cds	717948	719387	-	GCF_000478885.1_00537	tagU	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU	EC:2.7.8.-, SO:0001217, UniRef:UniRef50_A0A6F8SME0, UserProtein:GCF_000478885.1_00537
contig_1	cds	719543	720211	+	GCF_000478885.1_00538		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UZ40, UserProtein:GCF_000478885.1_00538
contig_1	cds	720227	725008	+	GCF_000478885.1_00539		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A162TK12, UserProtein:GCF_000478885.1_00539
contig_1	cds	725008	725880	+	GCF_000478885.1_00540	rsmI	Ribosomal RNA small subunit methyltransferase I	EC:2.1.1.198, SO:0001217, UniRef:UniRef50_A0A6M8J5U8, UserProtein:GCF_000478885.1_00540
contig_1	cds	725924	726505	+	GCF_000478885.1_00541		hypothetical protein	UserProtein:GCF_000478885.1_00541
contig_1	cds	726577	727038	-	GCF_000478885.1_00542		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A143X9E9, UserProtein:GCF_000478885.1_00542
contig_1	cds	727022	727336	-	GCF_000478885.1_00543		hypothetical protein	UserProtein:GCF_000478885.1_00543
contig_1	cds	727526	728470	+	GCF_000478885.1_00544		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3N0AZD7, UserProtein:GCF_000478885.1_00544
contig_1	cds	728571	729029	-	GCF_000478885.1_00545	iscU	Iron-sulfur cluster assembly scaffold protein IscU	COG:COG0822, SO:0001217, UniRef:UniRef50_D8P862, UserProtein:GCF_000478885.1_00545
contig_1	cds	729086	730312	-	GCF_000478885.1_00546	iscS	Cysteine desulfurase IscS	EC:2.8.1.7, SO:0001217, UniRef:UniRef50_A0A173YKH4, UserProtein:GCF_000478885.1_00546
contig_1	cds	730446	730910	+	GCF_000478885.1_00547	cymR	HTH-type transcriptional regulator CymR	SO:0001217, UniRef:UniRef50_R7BSA7, UserProtein:GCF_000478885.1_00547
contig_1	cds	730975	733575	+	GCF_000478885.1_00548	rcsC	Sensor histidine kinase RcsC	EC:2.7.13.3, SO:0001217, UniRef:UniRef50_A0A7X5DEK4, UserProtein:GCF_000478885.1_00548
contig_1	cds	733778	735355	+	GCF_000478885.1_00549	metG	Methionine--tRNA ligase	EC:6.1.1.10, SO:0001217, UniRef:UniRef50_A0A316NU78, UserProtein:GCF_000478885.1_00549
contig_1	cds	735494	736468	+	GCF_000478885.1_00550	dtd3_1	D-aminoacyl-tRNA deacylase	EC:3.1.1.96, SO:0001217, UniRef:UniRef50_A0A1Y4G8M6, UserProtein:GCF_000478885.1_00550
contig_1	cds	736615	736887	+	GCF_000478885.1_00551		hypothetical protein	UserProtein:GCF_000478885.1_00551
contig_1	cds	736884	738164	+	GCF_000478885.1_00552		hypothetical protein	UserProtein:GCF_000478885.1_00552
contig_1	cds	738539	739456	+	GCF_000478885.1_00553		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L575, UserProtein:GCF_000478885.1_00553
contig_1	cds	739440	740582	+	GCF_000478885.1_00554	rsmA	Ribosomal RNA small subunit methyltransferase A	COG:COG0030, EC:2.1.1.182, SO:0001217, UniRef:UniRef50_A0A7C8FTL0, UserProtein:GCF_000478885.1_00554
contig_1	cds	740761	742305	+	GCF_000478885.1_00555		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L4U7, UserProtein:GCF_000478885.1_00555
contig_1	cds	742412	743008	+	GCF_000478885.1_00556	bar	Phosphinothricin N-acetyltransferase	EC:2.3.1.183, UserProtein:GCF_000478885.1_00556
contig_1	cds	743169	745169	+	GCF_000478885.1_00557	recQ	ATP-dependent DNA helicase RecQ	COG:COG0514, EC:3.6.4.12, SO:0001217, UniRef:UniRef50_A0A6N8JQA5, UserProtein:GCF_000478885.1_00557
contig_1	cds	745423	746625	+	GCF_000478885.1_00558	icd	Isocitrate dehydrogenase [NADP]	COG:COG0538, EC:1.1.1.42, SO:0001217, UniRef:UniRef50_K0B1J7, UserProtein:GCF_000478885.1_00558
contig_1	cds	746925	747914	-	GCF_000478885.1_00559	hpr	Hydroxypyruvate reductase	COG:COG1052, EC:1.1.1.81, SO:0001217, UniRef:UniRef50_R5FK98, UserProtein:GCF_000478885.1_00559
contig_1	cds	748206	748532	+	GCF_000478885.1_00560		hypothetical protein	UserProtein:GCF_000478885.1_00560
contig_1	cds	748842	749432	+	GCF_000478885.1_00562	yqgN	putative protein YqgN	COG:COG0212, UserProtein:GCF_000478885.1_00562
contig_1	cds	749683	751074	-	GCF_000478885.1_00563	gabR	HTH-type transcriptional regulatory protein GabR	COG:COG1167, SO:0001217, UniRef:UniRef50_R9LDA0, UserProtein:GCF_000478885.1_00563
contig_1	cds	751390	752016	+	GCF_000478885.1_00564	napG	Ferredoxin-type protein NapG	COG:COG1145, SO:0001217, UniRef:UniRef50_A0A0A8B5U7, UserProtein:GCF_000478885.1_00564
contig_1	cds	752071	754611	+	GCF_000478885.1_00565	napA_3	Periplasmic nitrate reductase	EC:1.9.6.1, SO:0001217, UniRef:UniRef50_A0A1S2LE67, UserProtein:GCF_000478885.1_00565
contig_1	cds	754624	754965	+	GCF_000478885.1_00566		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L4V7, UserProtein:GCF_000478885.1_00566
contig_1	cds	754969	755223	+	GCF_000478885.1_00567	napD	Chaperone NapD	UserProtein:GCF_000478885.1_00567
contig_1	cds	755381	756355	+	GCF_000478885.1_00568	napH	Ferredoxin-type protein NapH	COG:COG0348, SO:0001217, UniRef:UniRef50_F7UYF4, UserProtein:GCF_000478885.1_00568
contig_1	cds	756515	757789	+	GCF_000478885.1_00569	nrfA_1	Cytochrome c-552	EC:1.7.2.2, SO:0001217, UniRef:UniRef50_A0A3A9AVE9, UserProtein:GCF_000478885.1_00569
contig_1	cds	758128	758793	+	GCF_000478885.1_00570	ccmE	Cytochrome c-type biogenesis protein CcmE	UserProtein:GCF_000478885.1_00570
contig_1	cds	758797	761157	+	GCF_000478885.1_00571	ccmF	Cytochrome c-type biogenesis protein CcmF	COG:COG1138, SO:0001217, UniRef:UniRef50_C8WLS3, UserProtein:GCF_000478885.1_00571
contig_1	cds	761162	761875	+	GCF_000478885.1_00572	natA	ABC transporter ATP-binding protein NatA	COG:COG4555, EC:7.2.2.4, SO:0001217, UniRef:UniRef50_A0A1V5INN5, UserProtein:GCF_000478885.1_00572
contig_1	cds	761876	762769	+	GCF_000478885.1_00573		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A3A9AWI1, UserProtein:GCF_000478885.1_00573
contig_1	cds	762781	763548	+	GCF_000478885.1_00574	ccsA	Cytochrome c biogenesis protein CcsA	SO:0001217, UniRef:UniRef50_A0A133YYK8, UserProtein:GCF_000478885.1_00574
contig_1	cds	763558	763764	+	GCF_000478885.1_00575		hypothetical protein	UserProtein:GCF_000478885.1_00575
contig_1	cds	764031	765374	-	GCF_000478885.1_00576		hypothetical protein	SO:0001217, UniRef:UniRef50_G1WHN9, UserProtein:GCF_000478885.1_00576
contig_1	cds	765540	765680	-	GCF_000478885.1_00577	yybR	putative HTH-type transcriptional regulator YybR	COG:COG1733, UserProtein:GCF_000478885.1_00577
contig_1	cds	765776	765964	+	GCF_000478885.1_00578		hypothetical protein	UserProtein:GCF_000478885.1_00578
contig_1	cds	766308	767417	-	GCF_000478885.1_00579		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UUG6, UserProtein:GCF_000478885.1_00579
contig_1	cds	767745	768314	+	GCF_000478885.1_00580		hypothetical protein	UserProtein:GCF_000478885.1_00580
contig_1	cds	768317	770167	+	GCF_000478885.1_00581		Fumarate reductase flavoprotein subunit	COG:COG1053, EC:1.3.5.4, SO:0001217, UniRef:UniRef50_D0WHE9, UserProtein:GCF_000478885.1_00581
contig_1	cds	770201	771040	+	GCF_000478885.1_00582		hypothetical protein	SO:0001217, UniRef:UniRef50_F7UUG1, UserProtein:GCF_000478885.1_00582
contig_1	cds	771191	772114	-	GCF_000478885.1_00583		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L5B1, UserProtein:GCF_000478885.1_00583
contig_1	cds	772457	773515	-	GCF_000478885.1_00584	apbE	FAD:protein FMN transferase	COG:COG1477, EC:2.7.1.180, SO:0001217, UniRef:UniRef50_R9L4I9, UserProtein:GCF_000478885.1_00584
contig_1	cds	773815	774627	+	GCF_000478885.1_00585	gtaB	UTP--glucose-1-phosphate uridylyltransferase	EC:2.7.7.9, SO:0001217, UniRef:UniRef50_C7MMT5, UserProtein:GCF_000478885.1_00585
contig_1	cds	774993	776261	+	GCF_000478885.1_00586		putative AAA domain-containing protein	COG:COG2256, SO:0001217, UniRef:UniRef50_A0A848L4W3, UserProtein:GCF_000478885.1_00586
contig_1	cds	776518	777426	+	GCF_000478885.1_00587		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L4J4, UserProtein:GCF_000478885.1_00587
contig_1	cds	777448	778881	+	GCF_000478885.1_00588		hypothetical protein	UserProtein:GCF_000478885.1_00588
contig_1	cds	778948	781584	+	GCF_000478885.1_00589	alaS	Alanine--tRNA ligase	COG:COG0013, EC:6.1.1.7, SO:0001217, UniRef:UniRef50_A0A7V3FS52, UserProtein:GCF_000478885.1_00589
contig_1	cds	781890	784400	+	GCF_000478885.1_00590		hypothetical protein	SO:0001217, UniRef:UniRef50_E1SD41, UserProtein:GCF_000478885.1_00590
contig_1	cds	784567	785667	+	GCF_000478885.1_00591		hypothetical protein	UserProtein:GCF_000478885.1_00591
contig_1	cds	785696	785881	+	GCF_000478885.1_00592		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0K1F2T6, UserProtein:GCF_000478885.1_00592
contig_1	cds	785979	786518	+	GCF_000478885.1_00593		hypothetical protein	UserProtein:GCF_000478885.1_00593
contig_1	cds	786540	789779	+	GCF_000478885.1_00594		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6L4WZW9, UserProtein:GCF_000478885.1_00594
contig_1	cds	790634	790903	+	GCF_000478885.1_00595		hypothetical protein	UserProtein:GCF_000478885.1_00595
contig_1	cds	790896	791822	-	GCF_000478885.1_00596	xerC	Tyrosine recombinase XerC	SO:0001217, UniRef:UniRef50_A0A0M9FJ04, UserProtein:GCF_000478885.1_00596
contig_1	cds	792315	793940	+	GCF_000478885.1_00597		hypothetical protein	SO:0001217, UniRef:UniRef50_R9LDE6, UserProtein:GCF_000478885.1_00597
contig_1	cds	794085	795233	+	GCF_000478885.1_00598		TelA-like protein	SO:0001217, UniRef:UniRef50_G5GJU2, UserProtein:GCF_000478885.1_00598
contig_1	cds	795378	795794	+	GCF_000478885.1_00599	yqgF	Putative pre-16S rRNA nuclease	COG:COG0816, EC:3.1.-.-, SO:0001217, UniRef:UniRef50_A0A133XUR6, UserProtein:GCF_000478885.1_00599
contig_1	cds	795845	797065	+	GCF_000478885.1_00600	mltG	Endolytic murein transglycosylase	EC:4.2.2.-, SO:0001217, UniRef:UniRef50_C8WLP5, UserProtein:GCF_000478885.1_00600
contig_1	cds	797096	797728	+	GCF_000478885.1_00601		hypothetical protein	SO:0001217, UniRef:UniRef50_F0HSB0, UserProtein:GCF_000478885.1_00601
contig_1	cds	797725	798654	+	GCF_000478885.1_00602	ydiB	Quinate/shikimate dehydrogenase	COG:COG0169, EC:1.1.1.282, SO:0001217, UniRef:UniRef50_A0A143X3W5, UserProtein:GCF_000478885.1_00602
contig_1	cds	798775	800214	+	GCF_000478885.1_00603	asnS	Asparagine--tRNA ligase	COG:COG0017, EC:6.1.1.22, SO:0001217, UniRef:UniRef50_A0A7X5ID81, UserProtein:GCF_000478885.1_00603
contig_1	cds	800346	801512	+	GCF_000478885.1_00604	aroC	Chorismate synthase	COG:COG0082, EC:4.2.3.5, SO:0001217, UniRef:UniRef50_A0A6M8J115, UserProtein:GCF_000478885.1_00604
contig_1	cds	801526	802062	+	GCF_000478885.1_00605	aroK_2	Shikimate kinase	COG:COG0703, EC:2.7.1.71, UserProtein:GCF_000478885.1_00605
contig_1	cds	802044	803165	+	GCF_000478885.1_00606	aroB	3-dehydroquinate synthase	COG:COG0337, EC:4.2.3.4, SO:0001217, UniRef:UniRef50_F7UYU0, UserProtein:GCF_000478885.1_00606
contig_1	cds	803375	803815	+	GCF_000478885.1_00607	yqhS	3-dehydroquinate dehydratase	COG:COG0757, EC:4.2.1.10, SO:0001217, UniRef:UniRef50_B9MKD4, UserProtein:GCF_000478885.1_00607
contig_1	cds	803976	805121	+	GCF_000478885.1_00608		Methionine aminopeptidase 1, mitochondrial	EC:3.4.11.18, SO:0001217, UniRef:UniRef50_A0A143X3V4, UserProtein:GCF_000478885.1_00608
contig_1	cds	805316	806272	+	GCF_000478885.1_00609		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L4N5, UserProtein:GCF_000478885.1_00609
contig_1	cds	806280	807023	-	GCF_000478885.1_00610		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6F8SLM0, UserProtein:GCF_000478885.1_00610
contig_1	cds	807093	807698	-	GCF_000478885.1_00611	dmsD	Tat proofreading chaperone DmsD	COG:COG3381, UserProtein:GCF_000478885.1_00611
contig_1	cds	807701	808327	-	GCF_000478885.1_00612	dmsB_5	Anaerobic dimethyl sulfoxide reductase chain B	COG:COG0437, SO:0001217, UniRef:UniRef50_A0A090S681, UserProtein:GCF_000478885.1_00612
contig_1	cds	808338	810824	-	GCF_000478885.1_00613	ynfF	putative dimethyl sulfoxide reductase chain YnfF	COG:COG1104, EC:1.8.99.-, SO:0001217, UniRef:UniRef50_A0A3N0B467, UserProtein:GCF_000478885.1_00613
contig_1	cds	811082	812602	+	GCF_000478885.1_00614		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369NZT2, UserProtein:GCF_000478885.1_00614
contig_1	cds	812718	813281	+	GCF_000478885.1_00615	efp	Elongation factor P	COG:COG0231, SO:0001217, UniRef:UniRef50_G1WGL0, UserProtein:GCF_000478885.1_00615
contig_1	cds	813607	814488	-	GCF_000478885.1_00616	degV	DegV domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6F8SNJ2, UserProtein:GCF_000478885.1_00616
contig_1	cds	814634	816130	-	GCF_000478885.1_00617		hypothetical protein	SO:0001217, UniRef:UniRef50_R9LDG9, UserProtein:GCF_000478885.1_00617
contig_1	cds	816352	818076	-	GCF_000478885.1_00618		hypothetical protein	SO:0001217, UniRef:UniRef50_R9L5F7, UserProtein:GCF_000478885.1_00618
contig_1	cds	818066	818743	-	GCF_000478885.1_00619		hypothetical protein	SO:0001217, UniRef:UniRef50_D6E7S5, UserProtein:GCF_000478885.1_00619
contig_1	cds	818948	820210	+	GCF_000478885.1_00620		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A6N8JL61, UserProtein:GCF_000478885.1_00620
contig_1	cds	820770	822641	+	GCF_000478885.1_00621	oadA	Oxaloacetate decarboxylase alpha chain	COG:COG0511, EC:7.2.4.2, SO:0001217, UniRef:UniRef50_A0A1Y4ANM8, UserProtein:GCF_000478885.1_00621
contig_1	cds	822651	824003	+	GCF_000478885.1_00622	accC	Biotin carboxylase	COG:COG0439, EC:6.3.4.14, SO:0001217, UniRef:UniRef50_K0P277, UserProtein:GCF_000478885.1_00622
contig_1	cds	824000	824350	+	GCF_000478885.1_00623		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WLN2, UserProtein:GCF_000478885.1_00623
contig_1	cds	824363	824950	+	GCF_000478885.1_00624	nusB	Transcription antitermination protein NusB	SO:0001217, UniRef:UniRef50_A0A4S4G6Z0, UserProtein:GCF_000478885.1_00624
contig_1	cds	824956	825249	+	GCF_000478885.1_00625		hypothetical protein	UserProtein:GCF_000478885.1_00625
contig_1	cds	825262	827136	+	GCF_000478885.1_00626	dxs	1-deoxy-D-xylulose-5-phosphate synthase	COG:COG1154, EC:2.2.1.7, SO:0001217, UniRef:UniRef50_F7UZ62, UserProtein:GCF_000478885.1_00626
contig_1	cds	827167	827832	-	GCF_000478885.1_00627		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A369P542, UserProtein:GCF_000478885.1_00627
contig_1	cds	828332	829657	+	GCF_000478885.1_00628	amt	Ammonia channel	SO:0001217, UniRef:UniRef50_F7UV89, UserProtein:GCF_000478885.1_00628
contig_1	cds	829850	830188	+	GCF_000478885.1_00629	glnB	Nitrogen regulatory protein P-II	COG:COG0347, SO:0001217, UniRef:UniRef50_A0A174DY16, UserProtein:GCF_000478885.1_00629
contig_1	cds	830240	830500	+	GCF_000478885.1_00630		hypothetical protein	SO:0001217, UniRef:UniRef50_C8WHL4, UserProtein:GCF_000478885.1_00630
contig_1	cds	830632	830901	-	GCF_000478885.1_00631		hypothetical protein	UserProtein:GCF_000478885.1_00631
