locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000478885.1_01789	CDS	972				hypothetical protein
GCF_000478885.1_01790	CDS	456				hypothetical protein
GCF_000478885.1_01791	CDS	417				hypothetical protein
GCF_000478885.1_01792	CDS	507				hypothetical protein
GCF_000478885.1_01793	CDS	1224				hypothetical protein
GCF_000478885.1_01794	CDS	1146				hypothetical protein
GCF_000478885.1_01795	CDS	1575				hypothetical protein
GCF_000478885.1_01796	CDS	744				hypothetical protein
GCF_000478885.1_01797	CDS	3132				hypothetical protein
GCF_000478885.1_01798	CDS	1209				hypothetical protein
GCF_000478885.1_01799	CDS	2508				hypothetical protein
GCF_000478885.1_01800	CDS	213				hypothetical protein
GCF_000478885.1_01801	CDS	336				hypothetical protein
GCF_000478885.1_01802	CDS	213				hypothetical protein
GCF_000478885.1_01803	CDS	1161				IS256 family transposase ISCce2
GCF_000478885.1_01804	CDS	1365				hypothetical protein
GCF_000478885.1_01805	CDS	1200				hypothetical protein
GCF_000478885.1_01806	CDS	669				hypothetical protein
GCF_000478885.1_01807	CDS	963				hypothetical protein
GCF_000478885.1_01808	CDS	483	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
GCF_000478885.1_01809	CDS	672				hypothetical protein
GCF_000478885.1_01810	CDS	1605	guaA_1	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GCF_000478885.1_01811	CDS	876				hypothetical protein
GCF_000478885.1_01812	CDS	378	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
GCF_000478885.1_01813	CDS	405				hypothetical protein
GCF_000478885.1_01814	CDS	228				hypothetical protein
GCF_000478885.1_01815	CDS	2028	cadA	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
GCF_000478885.1_01816	CDS	1251				hypothetical protein
GCF_000478885.1_01817	CDS	918				hypothetical protein
GCF_000478885.1_01818	CDS	378	rplL			50S ribosomal protein L7/L12
GCF_000478885.1_01819	CDS	522	rplJ		COG0244	50S ribosomal protein L10
GCF_000478885.1_01820	CDS	1458				hypothetical protein
GCF_000478885.1_01821	CDS	1629				hypothetical protein
GCF_000478885.1_01822	CDS	2196				hypothetical protein
GCF_000478885.1_01823	CDS	408	vapC2	3.1.-.-	COG1487	Ribonuclease VapC2
GCF_000478885.1_01824	CDS	234				hypothetical protein
GCF_000478885.1_01825	CDS	1317	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
GCF_000478885.1_01826	CDS	1110	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GCF_000478885.1_01827	CDS	501	DmdB	4.2.1.85		2,3-dimethylmalate dehydratase small subunit
GCF_000478885.1_01828	CDS	1287	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
GCF_000478885.1_01829	CDS	903				hypothetical protein
GCF_000478885.1_01830	CDS	1056	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
GCF_000478885.1_01831	CDS	306				hypothetical protein
GCF_000478885.1_01832	CDS	267				hypothetical protein
GCF_000478885.1_01833	CDS	732				hypothetical protein
GCF_000478885.1_01834	CDS	783				hypothetical protein
GCF_000478885.1_01835	CDS	663	ttrB_2		COG0437	Tetrathionate reductase subunit B
GCF_000478885.1_01836	CDS	2481	dmsA_7	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GCF_000478885.1_01837	CDS	1359				hypothetical protein
GCF_000478885.1_01838	CDS	711	walR_3		COG0745	Transcriptional regulatory protein WalR
GCF_000478885.1_01839	CDS	1716	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000478885.1_01840	CDS	672				hypothetical protein
GCF_000478885.1_01841	tRNA	83				tRNA-Leu(taa)
GCF_000478885.1_01842	CDS	951	ppx2	3.6.1.11	COG0248	Exopolyphosphatase 2
GCF_000478885.1_01843	CDS	939				hypothetical protein
GCF_000478885.1_01844	CDS	381	mntR		COG1321	Transcriptional regulator MntR
GCF_000478885.1_01845	CDS	303				hypothetical protein
GCF_000478885.1_01846	CDS	2337	feoB		COG0370	Fe(2+) transporter FeoB
GCF_000478885.1_01847	CDS	231				hypothetical protein
GCF_000478885.1_01848	CDS	282				hypothetical protein
GCF_000478885.1_01849	CDS	1575	thrC	4.2.3.1	COG0498	Threonine synthase
GCF_000478885.1_01850	CDS	345				hypothetical protein
GCF_000478885.1_01851	CDS	294				hypothetical protein
GCF_000478885.1_01852	CDS	447				hypothetical protein
GCF_000478885.1_01853	CDS	441				hypothetical protein
GCF_000478885.1_01854	CDS	2142				hypothetical protein
GCF_000478885.1_01855	CDS	516				hypothetical protein
GCF_000478885.1_01856	CDS	243				hypothetical protein
GCF_000478885.1_01857	CDS	951				hypothetical protein
GCF_000478885.1_01858	CDS	987				hypothetical protein
GCF_000478885.1_01859	CDS	1332				hypothetical protein
GCF_000478885.1_01860	CDS	1317				hypothetical protein
GCF_000478885.1_01861	CDS	816				hypothetical protein
GCF_000478885.1_01862	tRNA	75				tRNA-Val(tac)
GCF_000478885.1_01863	CDS	1221				hypothetical protein
GCF_000478885.1_01864	CDS	1188				hypothetical protein
GCF_000478885.1_01865	CDS	1056	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
GCF_000478885.1_01866	CDS	1215				hypothetical protein
GCF_000478885.1_01867	CDS	690	degU		COG2197	Transcriptional regulatory protein DegU
GCF_000478885.1_01868	CDS	387				hypothetical protein
GCF_000478885.1_01869	CDS	924				hypothetical protein
GCF_000478885.1_01870	CDS	696				hypothetical protein
GCF_000478885.1_01871	CDS	984				hypothetical protein
GCF_000478885.1_01872	CDS	888	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
GCF_000478885.1_01873	CDS	1206				hypothetical protein
GCF_000478885.1_01874	CDS	873				hypothetical protein
GCF_000478885.1_01875	CDS	663				hypothetical protein
GCF_000478885.1_01876	CDS	3147	napA_6	1.9.6.1		Periplasmic nitrate reductase
GCF_000478885.1_01877	CDS	1518				hypothetical protein
GCF_000478885.1_01878	CDS	1542				hypothetical protein
GCF_000478885.1_01879	CDS	2277		1.-.-.-		NADH oxidase
GCF_000478885.1_01880	CDS	855				hypothetical protein
GCF_000478885.1_01881	CDS	726	torD_8			Chaperone protein TorD
GCF_000478885.1_01882	CDS	645	napF_3			Ferredoxin-type protein NapF
GCF_000478885.1_01883	CDS	996				hypothetical protein
GCF_000478885.1_01884	CDS	2151				hypothetical protein
GCF_000478885.1_01885	CDS	885				hypothetical protein
GCF_000478885.1_01886	CDS	663	soeB_8		COG0437	Sulfite dehydrogenase subunit B
GCF_000478885.1_01887	CDS	2889	napA_7	1.9.6.1		Periplasmic nitrate reductase
GCF_000478885.1_01888	CDS	777				hypothetical protein
GCF_000478885.1_01889	CDS	1815	ifcA_13	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01890	CDS	1278	ndhI_4	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
GCF_000478885.1_01891	CDS	1497	expZ		COG0488	Nucleotide-binding protein ExpZ
GCF_000478885.1_01892	CDS	534				hypothetical protein
GCF_000478885.1_01893	CDS	885	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GCF_000478885.1_01894	CDS	705				hypothetical protein
GCF_000478885.1_01895	CDS	489				hypothetical protein
GCF_000478885.1_01896	CDS	1386	mepA_2			Multidrug export protein MepA
GCF_000478885.1_01897	CDS	3045				hypothetical protein
GCF_000478885.1_01898	CDS	684			COG1136	putative ABC transporter ATP-binding protein
GCF_000478885.1_01899	CDS	1008	phoR_1	2.7.13.3		Phosphate regulon sensor protein PhoR
GCF_000478885.1_01900	CDS	672	regX3_2		COG0745	Sensory transduction protein regX3
GCF_000478885.1_01901	CDS	1455	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
GCF_000478885.1_01902	CDS	918		1.1.1.81	COG0111	Hydroxypyruvate reductase
GCF_000478885.1_01903	CDS	639	betI			HTH-type transcriptional regulator BetI
GCF_000478885.1_01904	CDS	441				hypothetical protein
GCF_000478885.1_01905	CDS	846				hypothetical protein
GCF_000478885.1_01906	CDS	696				hypothetical protein
GCF_000478885.1_01907	CDS	2751	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
GCF_000478885.1_01908	CDS	2574	leuS	6.1.1.4		Leucine--tRNA ligase
GCF_000478885.1_01909	CDS	234				hypothetical protein
GCF_000478885.1_01910	CDS	585	engB		COG0218	putative GTP-binding protein EngB
GCF_000478885.1_01911	CDS	990				hypothetical protein
GCF_000478885.1_01912	CDS	882	cysL		COG0583	HTH-type transcriptional regulator CysL
GCF_000478885.1_01913	CDS	1518	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
GCF_000478885.1_01914	CDS	333				hypothetical protein
GCF_000478885.1_01915	CDS	810	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GCF_000478885.1_01916	CDS	609	ngr		COG1592	Nigerythrin
GCF_000478885.1_01917	CDS	1434	apeA	3.4.11.-	COG1362	putative M18 family aminopeptidase 1
GCF_000478885.1_01918	CDS	1206	aguA	3.5.3.12	COG2957	Putative agmatine deiminase
GCF_000478885.1_01919	CDS	1521	potE			Putrescine transporter PotE
GCF_000478885.1_01920	CDS	1071	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
GCF_000478885.1_01921	CDS	969				hypothetical protein
GCF_000478885.1_01922	CDS	840				hypothetical protein
GCF_000478885.1_01923	CDS	291				hypothetical protein
GCF_000478885.1_01924	CDS	924	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GCF_000478885.1_01925	CDS	1386	jefA			Drug efflux pump JefA
GCF_000478885.1_01926	CDS	2235				hypothetical protein
GCF_000478885.1_01927	CDS	696				hypothetical protein
GCF_000478885.1_01928	CDS	945				hypothetical protein
GCF_000478885.1_01929	CDS	675	tcrA		COG0745	Transcriptional regulatory protein TcrA
GCF_000478885.1_01930	CDS	1644	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000478885.1_01931	CDS	636				hypothetical protein
GCF_000478885.1_01932	CDS	1725	ifcA_14	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01933	CDS	1425				hypothetical protein
GCF_000478885.1_01934	CDS	285				hypothetical protein
GCF_000478885.1_01935	CDS	270				hypothetical protein
GCF_000478885.1_01936	CDS	1200	ndhI_5	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
GCF_000478885.1_01937	CDS	1071				hypothetical protein
GCF_000478885.1_01938	CDS	753	napF_4			Ferredoxin-type protein NapF
GCF_000478885.1_01939	CDS	912				hypothetical protein
GCF_000478885.1_01940	CDS	660				hypothetical protein
GCF_000478885.1_01941	CDS	3645	napA_8	1.9.6.1		Periplasmic nitrate reductase
GCF_000478885.1_01942	CDS	954				hypothetical protein
GCF_000478885.1_01943	CDS	1953				hypothetical protein
GCF_000478885.1_01944	CDS	711	torD_9			Chaperone protein TorD
GCF_000478885.1_01945	CDS	837				hypothetical protein
GCF_000478885.1_01946	CDS	516				hypothetical protein
GCF_000478885.1_01947	CDS	1884				hypothetical protein
GCF_000478885.1_01948	CDS	318	tfdS			HTH-type transcriptional regulator TfdS
GCF_000478885.1_01949	CDS	1443				hypothetical protein
GCF_000478885.1_01950	CDS	765				hypothetical protein
GCF_000478885.1_01951	CDS	816				hypothetical protein
GCF_000478885.1_01952	CDS	525				hypothetical protein
GCF_000478885.1_01953	CDS	891	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000478885.1_01954	CDS	1140				hypothetical protein
GCF_000478885.1_01955	CDS	936	bcrA			Bacitracin transport ATP-binding protein BcrA
GCF_000478885.1_01956	CDS	726	mprA		COG0745	Response regulator MprA
GCF_000478885.1_01957	CDS	2058				hypothetical protein
GCF_000478885.1_01958	CDS	1548				hypothetical protein
GCF_000478885.1_01959	CDS	2031				hypothetical protein
GCF_000478885.1_01960	CDS	2094	glnA_2	6.3.1.2		Glutamine synthetase
GCF_000478885.1_01961	CDS	1512				hypothetical protein
GCF_000478885.1_01962	CDS	705				hypothetical protein
GCF_000478885.1_01963	CDS	276				hypothetical protein
GCF_000478885.1_01964	CDS	276				hypothetical protein
GCF_000478885.1_01965	CDS	1362				hypothetical protein
GCF_000478885.1_01966	CDS	933	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
GCF_000478885.1_01967	CDS	1254	rhaA	5.3.1.14	COG4806	L-rhamnose isomerase
GCF_000478885.1_01968	CDS	1515	rhaB	2.7.1.5		Rhamnulokinase
GCF_000478885.1_01969	CDS	291				hypothetical protein
GCF_000478885.1_01970	CDS	810				hypothetical protein
GCF_000478885.1_01971	CDS	1662				hypothetical protein
GCF_000478885.1_01972	CDS	1494				hypothetical protein
GCF_000478885.1_01973	CDS	393	rpsI		COG0103	30S ribosomal protein S9
GCF_000478885.1_01974	CDS	435	rplM		COG0102	50S ribosomal protein L13
GCF_000478885.1_01975	CDS	258				hypothetical protein
GCF_000478885.1_01976	CDS	372				hypothetical protein
GCF_000478885.1_01977	CDS	867	zupT_2		COG0428	Zinc transporter ZupT
GCF_000478885.1_01978	CDS	696				hypothetical protein
GCF_000478885.1_01979	CDS	276				hypothetical protein
GCF_000478885.1_01980	CDS	297				hypothetical protein
GCF_000478885.1_01981	CDS	270				hypothetical protein
GCF_000478885.1_01982	CDS	402				hypothetical protein
GCF_000478885.1_01983	CDS	519	stoA		COG0526	Sporulation thiol-disulfide oxidoreductase A
GCF_000478885.1_01984	CDS	270				hypothetical protein
GCF_000478885.1_01985	CDS	1287	purF_2	2.4.2.14		Amidophosphoribosyltransferase
GCF_000478885.1_01986	CDS	1506				hypothetical protein
GCF_000478885.1_01987	CDS	723				hypothetical protein
GCF_000478885.1_01988	CDS	1650	ifcA_15	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_01989	CDS	1593				hypothetical protein
GCF_000478885.1_01990	CDS	228				hypothetical protein
GCF_000478885.1_01991	CDS	927	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
GCF_000478885.1_01992	CDS	1284		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
GCF_000478885.1_01993	CDS	186				hypothetical protein
GCF_000478885.1_01994	CDS	450				hypothetical protein
GCF_000478885.1_01995	CDS	1674				hypothetical protein
GCF_000478885.1_01996	CDS	1743				hypothetical protein
GCF_000478885.1_01997	CDS	1494	metZ	2.5.1.-		O-succinylhomoserine sulfhydrylase
GCF_000478885.1_01998	CDS	936				hypothetical protein
GCF_000478885.1_01999	CDS	615				hypothetical protein
GCF_000478885.1_02000	CDS	2961	napA_9	1.9.6.1		Periplasmic nitrate reductase
GCF_000478885.1_02001	CDS	942	hdfR_2			HTH-type transcriptional regulator HdfR
GCF_000478885.1_02002	CDS	1566				hypothetical protein
GCF_000478885.1_02003	CDS	159				hypothetical protein
GCF_000478885.1_02004	CDS	921				hypothetical protein
GCF_000478885.1_02005	CDS	582	malT			HTH-type transcriptional regulator MalT
GCF_000478885.1_02006	CDS	438				hypothetical protein
GCF_000478885.1_02007	CDS	807	speE	2.5.1.16		Polyamine aminopropyltransferase
GCF_000478885.1_02008	CDS	312				hypothetical protein
GCF_000478885.1_02009	CDS	192				hypothetical protein
GCF_000478885.1_02010	CDS	1128				hypothetical protein
GCF_000478885.1_02011	CDS	684				hypothetical protein
GCF_000478885.1_02012	CDS	756				hypothetical protein
GCF_000478885.1_02013	CDS	537				hypothetical protein
GCF_000478885.1_02014	CDS	678				hypothetical protein
GCF_000478885.1_02015	CDS	744				hypothetical protein
GCF_000478885.1_02016	CDS	1047				hypothetical protein
GCF_000478885.1_02017	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
GCF_000478885.1_02018	CDS	1284	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GCF_000478885.1_02019	CDS	396				hypothetical protein
GCF_000478885.1_02020	CDS	1356	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GCF_000478885.1_02021	CDS	501	albA	1.3.3.13		Albonoursin synthase
GCF_000478885.1_02022	CDS	1548				hypothetical protein
GCF_000478885.1_02023	CDS	1464				hypothetical protein
GCF_000478885.1_02024	tRNA	84				tRNA-Leu(caa)
GCF_000478885.1_02025	CDS	510				hypothetical protein
GCF_000478885.1_02026	CDS	948	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
GCF_000478885.1_02027	CDS	780				hypothetical protein
GCF_000478885.1_02028	CDS	819				hypothetical protein
GCF_000478885.1_02029	CDS	573				hypothetical protein
GCF_000478885.1_02030	CDS	1002	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
GCF_000478885.1_02031	CDS	1437	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
GCF_000478885.1_02032	CDS	402				hypothetical protein
GCF_000478885.1_02033	CDS	846				hypothetical protein
GCF_000478885.1_02034	CDS	1296	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GCF_000478885.1_02035	CDS	195				hypothetical protein
GCF_000478885.1_02036	CDS	2418	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
GCF_000478885.1_02037	CDS	837	nfo_2	3.1.21.2	COG0648	putative endonuclease 4
GCF_000478885.1_02038	CDS	807				hypothetical protein
GCF_000478885.1_02039	CDS	1467				hypothetical protein
GCF_000478885.1_02040	CDS	870				hypothetical protein
GCF_000478885.1_02041	CDS	1446				hypothetical protein
GCF_000478885.1_02042	CDS	1014	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
GCF_000478885.1_02043	CDS	858				hypothetical protein
GCF_000478885.1_02044	CDS	1521	trkH_2		COG0168	Trk system potassium uptake protein TrkH
GCF_000478885.1_02045	CDS	90				hypothetical protein
GCF_000478885.1_02046	CDS	921	murB_2	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GCF_000478885.1_02047	CDS	3843	purL	6.3.5.3		Phosphoribosylformylglycinamidine synthase
GCF_000478885.1_02048	CDS	720				hypothetical protein
GCF_000478885.1_02049	CDS	882	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
GCF_000478885.1_02050	CDS	1560	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000478885.1_02051	CDS	711	regX3_3		COG0745	Sensory transduction protein regX3
GCF_000478885.1_02052	CDS	1326				hypothetical protein
GCF_000478885.1_02053	CDS	1233	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
GCF_000478885.1_02054	CDS	663	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
GCF_000478885.1_02055	CDS	852	resA			Thiol-disulfide oxidoreductase ResA
GCF_000478885.1_02056	CDS	1638				hypothetical protein
GCF_000478885.1_02057	CDS	1503				hypothetical protein
GCF_000478885.1_02058	CDS	1350	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GCF_000478885.1_02059	tRNA	91				tRNA-Ser(gct)
GCF_000478885.1_02060	CDS	363				hypothetical protein
GCF_000478885.1_02061	CDS	1065	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GCF_000478885.1_02062	CDS	486	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
GCF_000478885.1_02063	tRNA	88				tRNA-Ser(tga)
GCF_000478885.1_02064	CDS	1428	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
GCF_000478885.1_02065	tRNA	77				tRNA-Arg(acg)
GCF_000478885.1_02066	CDS	1368				hypothetical protein
GCF_000478885.1_02067	CDS	1362	mntH		COG1914	Divalent metal cation transporter MntH
GCF_000478885.1_02068	CDS	486	nsrR			HTH-type transcriptional repressor NsrR
GCF_000478885.1_02069	CDS	1647				hypothetical protein
GCF_000478885.1_02070	CDS	1581	opuE_2		COG0591	Osmoregulated proline transporter OpuE
GCF_000478885.1_02071	CDS	249				hypothetical protein
GCF_000478885.1_02072	CDS	933	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GCF_000478885.1_02073	CDS	2223	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GCF_000478885.1_02074	CDS	1284	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
GCF_000478885.1_02075	CDS	276				hypothetical protein
GCF_000478885.1_02076	CDS	564	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
GCF_000478885.1_02077	CDS	480	mscL			Large-conductance mechanosensitive channel
GCF_000478885.1_02078	CDS	1176				hypothetical protein
GCF_000478885.1_02079	CDS	699			COG0664	Cyclic AMP receptor protein
GCF_000478885.1_02080	CDS	561	soeB_9		COG0437	Sulfite dehydrogenase subunit B
GCF_000478885.1_02081	CDS	2463	ynfE_4	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
GCF_000478885.1_02082	CDS	474	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
GCF_000478885.1_02083	CDS	789	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
GCF_000478885.1_02084	CDS	1701	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
GCF_000478885.1_02085	CDS	2226	murT	6.3.5.13		Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT
GCF_000478885.1_02086	tRNA	76				tRNA-Thr(cgt)
GCF_000478885.1_02087	CDS	2643	uvrA_2		COG0178	UvrABC system protein A
GCF_000478885.1_02088	CDS	420				hypothetical protein
GCF_000478885.1_02089	CDS	426				hypothetical protein
GCF_000478885.1_02090	CDS	1203	qrcD_2			Menaquinone reductase, integral membrane subunit
GCF_000478885.1_02091	CDS	621	ttrB_3		COG0437	Tetrathionate reductase subunit B
GCF_000478885.1_02092	CDS	2487	dmsA_8	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
GCF_000478885.1_02093	CDS	906				hypothetical protein
GCF_000478885.1_02094	CDS	1581	ifcA_16	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_02095	CDS	924				hypothetical protein
GCF_000478885.1_02096	CDS	1050				hypothetical protein
GCF_000478885.1_02097	CDS	1437	mepA_3		COG0534	Multidrug export protein MepA
GCF_000478885.1_02098	CDS	570	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
GCF_000478885.1_02099	CDS	366				hypothetical protein
GCF_000478885.1_02100	CDS	1413	pyrP			Uracil permease
GCF_000478885.1_02101	CDS	1122	vioD	4.2.1.145		Capreomycidine synthase
GCF_000478885.1_02102	CDS	1437	arcD1		COG0531	Arginine/ornithine antiporter ArcD1
GCF_000478885.1_02103	CDS	969				hypothetical protein
GCF_000478885.1_02104	CDS	1023				hypothetical protein
GCF_000478885.1_02105	CDS	588				hypothetical protein
GCF_000478885.1_02106	CDS	1404				hypothetical protein
GCF_000478885.1_02107	CDS	1491				hypothetical protein
GCF_000478885.1_02108	CDS	330	trxA_2		COG0526	Thioredoxin
GCF_000478885.1_02109	CDS	1299				hypothetical protein
GCF_000478885.1_02110	CDS	2217				hypothetical protein
GCF_000478885.1_02111	CDS	981	guaA_2	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
GCF_000478885.1_02112	CDS	210				hypothetical protein
GCF_000478885.1_02113	CDS	219				hypothetical protein
GCF_000478885.1_02114	CDS	1236	frsA	3.1.-.-		Esterase FrsA
GCF_000478885.1_02115	CDS	762	yflN	3.-.-.-	COG0491	putative metallo-hydrolase YflN
GCF_000478885.1_02116	CDS	489				hypothetical protein
GCF_000478885.1_02117	CDS	660				hypothetical protein
GCF_000478885.1_02118	CDS	246				hypothetical protein
GCF_000478885.1_02119	CDS	612				hypothetical protein
GCF_000478885.1_02120	CDS	468				hypothetical protein
GCF_000478885.1_02121	CDS	1419	aes_2	3.1.1.-		Acetyl esterase
GCF_000478885.1_02122	CDS	165				hypothetical protein
GCF_000478885.1_02123	CDS	450				hypothetical protein
GCF_000478885.1_02124	CDS	858	rhaR			HTH-type transcriptional activator RhaR
GCF_000478885.1_02125	CDS	474	yjaB	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YjaB
GCF_000478885.1_02126	CDS	1410	ribZ_2			Riboflavin transporter RibZ
GCF_000478885.1_02127	CDS	651	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
GCF_000478885.1_02128	CDS	828				hypothetical protein
GCF_000478885.1_02129	CDS	1365				hypothetical protein
GCF_000478885.1_02130	CDS	969	glsA1	3.5.1.2	COG2066	Glutaminase 1
GCF_000478885.1_02131	CDS	753	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
GCF_000478885.1_02132	CDS	399				hypothetical protein
GCF_000478885.1_02133	CDS	951	mrr		COG1715	Mrr restriction system protein
GCF_000478885.1_02134	CDS	927	ctkA_2	2.7.11.1		Serine/threonine-protein kinase CtkA
GCF_000478885.1_02135	CDS	861				DegV domain-containing protein
GCF_000478885.1_02136	CDS	540	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
GCF_000478885.1_02137	CDS	474				hypothetical protein
GCF_000478885.1_02138	CDS	669				hypothetical protein
GCF_000478885.1_02139	CDS	525				hypothetical protein
GCF_000478885.1_02140	CDS	843	mta		COG0789	HTH-type transcriptional activator mta
GCF_000478885.1_02141	CDS	753				hypothetical protein
GCF_000478885.1_02142	CDS	366	mgsR		COG1393	Regulatory protein MgsR
GCF_000478885.1_02143	CDS	492				hypothetical protein
GCF_000478885.1_02144	CDS	1518				hypothetical protein
GCF_000478885.1_02145	CDS	1467				hypothetical protein
GCF_000478885.1_02146	CDS	882				hypothetical protein
GCF_000478885.1_02147	CDS	660				hypothetical protein
GCF_000478885.1_02148	CDS	1668		1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_02149	CDS	996				hypothetical protein
GCF_000478885.1_02150	CDS	471				hypothetical protein
GCF_000478885.1_02151	CDS	1041	ltaE	4.1.2.48		Low specificity L-threonine aldolase
GCF_000478885.1_02152	CDS	165				Rubredoxin
GCF_000478885.1_02153	CDS	1029				hypothetical protein
GCF_000478885.1_02154	CDS	1518	plaP		COG0531	Low-affinity putrescine importer PlaP
GCF_000478885.1_02155	CDS	2298				hypothetical protein
GCF_000478885.1_02156	CDS	1347	pepC	3.4.22.40	COG3579	Aminopeptidase C
GCF_000478885.1_02157	CDS	1359				hypothetical protein
GCF_000478885.1_02158	CDS	234				hypothetical protein
GCF_000478885.1_02159	CDS	1320				L-lactate transporter
GCF_000478885.1_02160	CDS	546				hypothetical protein
GCF_000478885.1_02161	CDS	1644	thi4	2.4.2.59		Thiamine thiazole synthase
GCF_000478885.1_02162	CDS	1419				hypothetical protein
GCF_000478885.1_02163	CDS	966	cynR			HTH-type transcriptional regulator CynR
GCF_000478885.1_02164	CDS	1932	urdA_6	1.3.99.33	COG0431	Urocanate reductase
GCF_000478885.1_02165	CDS	1674	ifcA_17	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
GCF_000478885.1_02166	CDS	660				hypothetical protein
GCF_000478885.1_02167	CDS	864				hypothetical protein
GCF_000478885.1_02168	CDS	981			COG0609	putative ABC transporter permease protein
GCF_000478885.1_02169	CDS	786	mntB		COG1121	Manganese transport system ATP-binding protein MntB
GCF_000478885.1_02170	CDS	1170				hypothetical protein
GCF_000478885.1_02171	CDS	1260	nrfA_3	1.7.2.2		Cytochrome c-552
